composer,filename,npy_path,time_steps,file_kb
bach,Bwv1042_Violin_Concerto_n2_3mov.mid,processed\cnn\bach\Bwv1042_Violin_Concerto_n2_3mov.npy,625,53.8
bach,Bwv1043_Two_Violins_Concerto_n3_1mov.mid,processed\cnn\bach\Bwv1043_Two_Violins_Concerto_n3_1mov.npy,848,73.0
bach,Bwv1043_Two_Violins_Concerto_n3_2mov.mid,processed\cnn\bach\Bwv1043_Two_Violins_Concerto_n3_2mov.npy,601,51.8
bach,Bwv1043_Two_Violins_Concerto_n3_3mov.mid,processed\cnn\bach\Bwv1043_Two_Violins_Concerto_n3_3mov.npy,1064,91.6
bach,Bwv1044_Flute_Violin_and_Harpsichord_Concerto_1mov.mid,processed\cnn\bach\Bwv1044_Flute_Violin_and_Harpsichord_Concerto_1mov.npy,2032,174.8
bach,Bwv1044_Flute_Violin_and_Harpsichord_Concerto_2mov.mid,processed\cnn\bach\Bwv1044_Flute_Violin_and_Harpsichord_Concerto_2mov.npy,1187,102.1
bach,Bwv1044_Flute_Violin_and_Harpsichord_Concerto_3mov.mid,processed\cnn\bach\Bwv1044_Flute_Violin_and_Harpsichord_Concerto_3mov.npy,1676,144.2
bach,Bwv1046_Brandenburg_Concert_n1_1mov.mid,processed\cnn\bach\Bwv1046_Brandenburg_Concert_n1_1mov.npy,918,79.0
bach,Bwv1046_Brandenburg_Concert_n1_2mov.mid,processed\cnn\bach\Bwv1046_Brandenburg_Concert_n1_2mov.npy,808,69.6
bach,Bwv1046_Brandenburg_Concert_n1_3mov.mid,processed\cnn\bach\Bwv1046_Brandenburg_Concert_n1_3mov.npy,915,78.8
bach,Bwv1047_Brandenburg_Concert_n2_1mov.mid,processed\cnn\bach\Bwv1047_Brandenburg_Concert_n2_1mov.npy,1296,111.5
bach,Bwv1047_Brandenburg_Concert_n2_2mov.mid,processed\cnn\bach\Bwv1047_Brandenburg_Concert_n2_2mov.npy,592,51.0
bach,Bwv1047_Brandenburg_Concert_n2_3mov.mid,processed\cnn\bach\Bwv1047_Brandenburg_Concert_n2_3mov.npy,563,48.5
bach,Bwv1048_Brandenburg_Concert_n3_1mov_B.mid,processed\cnn\bach\Bwv1048_Brandenburg_Concert_n3_1mov_B.npy,1434,123.4
bach,Bwv1048_Brandenburg_Concert_n3_1mov.mid,processed\cnn\bach\Bwv1048_Brandenburg_Concert_n3_1mov.npy,2486,213.8
bach,Bwv1048_Brandenburg_Concert_n3_2-3movs.mid,processed\cnn\bach\Bwv1048_Brandenburg_Concert_n3_2-3movs.npy,1518,130.6
bach,Bwv1049_Brandenburg_Concert_n4_1mov.mid,processed\cnn\bach\Bwv1049_Brandenburg_Concert_n4_1mov.npy,1937,166.6
bach,Bwv1049_Brandenburg_Concert_n4_2mov.mid,processed\cnn\bach\Bwv1049_Brandenburg_Concert_n4_2mov.npy,882,75.9
bach,Bwv1049_Brandenburg_Concert_n4_3mov.mid,processed\cnn\bach\Bwv1049_Brandenburg_Concert_n4_3mov.npy,1380,118.7
bach,Bwv1050_Brandenburg_Concert_n5_1-2-3movs.mid,processed\cnn\bach\Bwv1050_Brandenburg_Concert_n5_1-2-3movs.npy,5080,436.7
bach,Bwv1051_Brandenburg_Concert_n6_1mov.mid,processed\cnn\bach\Bwv1051_Brandenburg_Concert_n6_1mov.npy,1560,134.2
bach,Bwv1051_Brandenburg_Concert_n6_2mov.mid,processed\cnn\bach\Bwv1051_Brandenburg_Concert_n6_2mov.npy,1110,95.5
bach,Bwv1051_Brandenburg_Concert_n6_3mov.mid,processed\cnn\bach\Bwv1051_Brandenburg_Concert_n6_3mov.npy,1277,109.9
bach,Bwv1052_Harpsichord_Concerto_n1_1mov.mid,processed\cnn\bach\Bwv1052_Harpsichord_Concerto_n1_1mov.npy,1779,153.0
bach,Bwv1052_Harpsichord_Concerto_n1_2mov.mid,processed\cnn\bach\Bwv1052_Harpsichord_Concerto_n1_2mov.npy,1726,148.5
bach,Bwv1052_Harpsichord_Concerto_n1_3mov.mid,processed\cnn\bach\Bwv1052_Harpsichord_Concerto_n1_3mov.npy,2152,185.1
bach,Bwv1052_Harpsichord_Concerto_n1b.mid,processed\cnn\bach\Bwv1052_Harpsichord_Concerto_n1b.npy,5335,458.6
bach,Bwv1053_Harpsichord_Concerto_n2_1mov.mid,processed\cnn\bach\Bwv1053_Harpsichord_Concerto_n2_1mov.npy,1914,164.6
bach,Bwv1053_Harpsichord_Concerto_n2_2mov.mid,processed\cnn\bach\Bwv1053_Harpsichord_Concerto_n2_2mov.npy,1305,112.3
bach,Bwv1053_Harpsichord_Concerto_n2_3mov.mid,processed\cnn\bach\Bwv1053_Harpsichord_Concerto_n2_3mov.npy,1776,152.8
bach,Bwv1054_Harpsichord_Concerto_n3_1mov.mid,processed\cnn\bach\Bwv1054_Harpsichord_Concerto_n3_1mov.npy,1857,159.7
bach,Bwv1054_Harpsichord_Concerto_n3_2mov.mid,processed\cnn\bach\Bwv1054_Harpsichord_Concerto_n3_2mov.npy,1243,106.9
bach,Bwv1054_Harpsichord_Concerto_n3_3mov.mid,processed\cnn\bach\Bwv1054_Harpsichord_Concerto_n3_3mov.npy,626,53.9
bach,Bwv1055_Harpsichord_Concerto_n4_1mov.mid,processed\cnn\bach\Bwv1055_Harpsichord_Concerto_n4_1mov.npy,1137,97.8
bach,Bwv1055_Harpsichord_Concerto_n4_2mov.mid,processed\cnn\bach\Bwv1055_Harpsichord_Concerto_n4_2mov.npy,874,75.2
bach,Bwv1055_Harpsichord_Concerto_n4_3mov.mid,processed\cnn\bach\Bwv1055_Harpsichord_Concerto_n4_3mov.npy,1043,89.8
bach,Bwv1056_Harpsichord_Concerto_n5.mid,processed\cnn\bach\Bwv1056_Harpsichord_Concerto_n5.npy,2193,188.6
bach,Bwv1057_Harpsichord_Concerto_n6_2mov.mid,processed\cnn\bach\Bwv1057_Harpsichord_Concerto_n6_2mov.npy,740,63.7
bach,Bwv1057_Harpsichord_Concerto_n6_3mov.mid,processed\cnn\bach\Bwv1057_Harpsichord_Concerto_n6_3mov.npy,1464,125.9
bach,Bwv1058_Harpsichord_Concerto_n7_1mov.mid,processed\cnn\bach\Bwv1058_Harpsichord_Concerto_n7_1mov.npy,820,70.6
bach,Bwv1058_Harpsichord_Concerto_n7_2mov.mid,processed\cnn\bach\Bwv1058_Harpsichord_Concerto_n7_2mov.npy,1104,95.0
bach,Bwv1058_Harpsichord_Concerto_n7_3mov.mid,processed\cnn\bach\Bwv1058_Harpsichord_Concerto_n7_3mov.npy,831,71.5
bach,Bwv1060_Two_Harpsichords_Concerto_n1.mid,processed\cnn\bach\Bwv1060_Two_Harpsichords_Concerto_n1.npy,3540,304.3
bach,Bwv1061_Two_Harpsichords_Concerto_n2.mid,processed\cnn\bach\Bwv1061_Two_Harpsichords_Concerto_n2.npy,4146,356.4
bach,Bwv1062_Two_Harpsichords_Concerto_n3.mid,processed\cnn\bach\Bwv1062_Two_Harpsichords_Concerto_n3.npy,3664,315.0
bach,Bwv1063_Three_Harpsichords_Concerto_n1.mid,processed\cnn\bach\Bwv1063_Three_Harpsichords_Concerto_n1.npy,3596,309.2
bach,Bwv1064_Three_Harpsichords_Concerto_n2_1mov.mid,processed\cnn\bach\Bwv1064_Three_Harpsichords_Concerto_n2_1mov.npy,1565,134.6
bach,Bwv1064_Three_Harpsichords_Concerto_n2_2mov.mid,processed\cnn\bach\Bwv1064_Three_Harpsichords_Concerto_n2_2mov.npy,1386,119.2
bach,Bwv1064_Three_Harpsichords_Concerto_n2_3mov.mid,processed\cnn\bach\Bwv1064_Three_Harpsichords_Concerto_n2_3mov.npy,1151,99.0
bach,Bwv1065_Four_Harpsichords_Concerto.mid,processed\cnn\bach\Bwv1065_Four_Harpsichords_Concerto.npy,2215,190.5
bach,Jesu_Joy_of_Man_Desiring.mid,processed\cnn\bach\Jesu_Joy_of_Man_Desiring.npy,797,68.6
bach,Minuet_in_G.mid,processed\cnn\bach\Minuet_in_G.npy,168,14.6
bach,Piano_version_of_Bachs_two_part_inventions_No.mid,processed\cnn\bach\Piano_version_of_Bachs_two_part_inventions_No.npy,279,24.1
bach,Piano_version_of_Bachs_two_part_inventions_No1.mid,processed\cnn\bach\Piano_version_of_Bachs_two_part_inventions_No1.npy,266,23.0
bach,Piano_version_of_Bachs_two_part_inventions_No10.mid,processed\cnn\bach\Piano_version_of_Bachs_two_part_inventions_No10.npy,290,25.0
bach,Piano_version_of_Bachs_two_part_inventions_No11.mid,processed\cnn\bach\Piano_version_of_Bachs_two_part_inventions_No11.npy,315,27.2
bach,Piano_version_of_Bachs_two_part_inventions_No12.mid,processed\cnn\bach\Piano_version_of_Bachs_two_part_inventions_No12.npy,384,33.1
bach,Piano_version_of_Bachs_two_part_inventions_No13.mid,processed\cnn\bach\Piano_version_of_Bachs_two_part_inventions_No13.npy,276,23.8
bach,Piano_version_of_Bachs_two_part_inventions_No14.mid,processed\cnn\bach\Piano_version_of_Bachs_two_part_inventions_No14.npy,442,38.1
bach,Piano_version_of_Bachs_two_part_inventions_No15.mid,processed\cnn\bach\Piano_version_of_Bachs_two_part_inventions_No15.npy,221,19.1
bach,Piano_version_of_Bachs_two_part_inventions_No2.mid,processed\cnn\bach\Piano_version_of_Bachs_two_part_inventions_No2.npy,326,28.1
bach,Piano_version_of_Bachs_two_part_inventions_No3.mid,processed\cnn\bach\Piano_version_of_Bachs_two_part_inventions_No3.npy,279,24.1
bach,Piano_version_of_Bachs_two_part_inventions_No4.mid,processed\cnn\bach\Piano_version_of_Bachs_two_part_inventions_No4.npy,252,21.8
bach,Piano_version_of_Bachs_two_part_inventions_No5.mid,processed\cnn\bach\Piano_version_of_Bachs_two_part_inventions_No5.npy,447,38.5
bach,Piano_version_of_Bachs_two_part_inventions_No6.mid,processed\cnn\bach\Piano_version_of_Bachs_two_part_inventions_No6.npy,894,77.0
bach,Piano_version_of_Bachs_two_part_inventions_No7.mid,processed\cnn\bach\Piano_version_of_Bachs_two_part_inventions_No7.npy,279,24.1
bach,Piano_version_of_Bachs_two_part_inventions_No8.mid,processed\cnn\bach\Piano_version_of_Bachs_two_part_inventions_No8.npy,243,21.0
bach,Piano_version_of_Bachs_two_part_inventions_No9.mid,processed\cnn\bach\Piano_version_of_Bachs_two_part_inventions_No9.npy,282,24.4
bach,Prelude_and_Fugue_in_A_BWV_888.mid,processed\cnn\bach\Prelude_and_Fugue_in_A_BWV_888.npy,506,43.6
bach,Prelude_and_Fugue_in_C_Sharp_BWV_872.mid,processed\cnn\bach\Prelude_and_Fugue_in_C_Sharp_BWV_872.npy,779,67.1
bach,Prelude_and_Fugue_in_D.mid,processed\cnn\bach\Prelude_and_Fugue_in_D.npy,654,56.3
bach,Prelude_from_Sonata_n6.mid,processed\cnn\bach\Prelude_from_Sonata_n6.npy,819,70.5
bach,Tocatto_No1_in_F_Sharp_Minor_BWV_910.mid,processed\cnn\bach\Tocatto_No1_in_F_Sharp_Minor_BWV_910.npy,2157,185.5
bach,Toccata_and_Fugue_in_D_minor_BWV_565_Busoni_Piano_Arr.mid,processed\cnn\bach\Toccata_and_Fugue_in_D_minor_BWV_565_Busoni_Piano_Arr.npy,1797,154.6
beethoven,32_Variations_on_a_theme.mid,processed\cnn\beethoven\32_Variations_on_a_theme.npy,2475,212.8
beethoven,Andante_in_F_Major.mid,processed\cnn\beethoven\Andante_in_F_Major.npy,1002,86.2
beethoven,Anh06_Rondo.mid,processed\cnn\beethoven\Anh06_Rondo.npy,1347,115.9
beethoven,Anh08Nb1_Gavotte_4_hands.mid,processed\cnn\beethoven\Anh08Nb1_Gavotte_4_hands.npy,668,57.5
beethoven,Bagatella_Fur_Elise.mid,processed\cnn\beethoven\Bagatella_Fur_Elise.npy,524,45.2
beethoven,Bagatella_op33_n1.mid,processed\cnn\beethoven\Bagatella_op33_n1.npy,819,70.5
beethoven,Bagatella_op33_n2.mid,processed\cnn\beethoven\Bagatella_op33_n2.npy,808,69.6
beethoven,Bagatella_op33_n3.mid,processed\cnn\beethoven\Bagatella_op33_n3.npy,398,34.3
beethoven,Bagatella_op33_n4.mid,processed\cnn\beethoven\Bagatella_op33_n4.npy,388,33.5
beethoven,Bagatella_op33_n5.mid,processed\cnn\beethoven\Bagatella_op33_n5.npy,572,49.3
beethoven,Bagatella_op33_n6.mid,processed\cnn\beethoven\Bagatella_op33_n6.npy,536,46.2
beethoven,83.mid,processed\cnn\beethoven\83.npy,3627,311.8
beethoven,Sonata_No_17_in_D_minor_op_31_No_2__Tempest.mid,processed\cnn\beethoven\Sonata_No_17_in_D_minor_op_31_No_2__Tempest.npy,5603,481.6
beethoven,Fur_Elise.mid,processed\cnn\beethoven\Fur_Elise.npy,627,54.0
beethoven,Hess057_Bagatella.mid,processed\cnn\beethoven\Hess057_Bagatella.npy,182,15.8
beethoven,Hess059_Exercizio_Per_Pianoforte.mid,processed\cnn\beethoven\Hess059_Exercizio_Per_Pianoforte.npy,127,11.0
beethoven,Hess061_Anglaise.mid,processed\cnn\beethoven\Hess061_Anglaise.npy,171,14.8
beethoven,Hess063_keyb_Kaplied.mid,processed\cnn\beethoven\Hess063_keyb_Kaplied.npy,110,9.6
beethoven,Hess073_Bagatella.mid,processed\cnn\beethoven\Hess073_Bagatella.npy,108,9.4
beethoven,Hess074_Bagatella.mid,processed\cnn\beethoven\Hess074_Bagatella.npy,161,14.0
beethoven,HessA21_Bagatella.mid,processed\cnn\beethoven\HessA21_Bagatella.npy,254,22.0
beethoven,Lieder_op46_Adelaide.mid,processed\cnn\beethoven\Lieder_op46_Adelaide.npy,1764,151.7
beethoven,Lieder_op48_n1_Bitten.mid,processed\cnn\beethoven\Lieder_op48_n1_Bitten.npy,450,38.8
beethoven,Lieder_op48_n2_Die_Liebe_Des_Nachsten.mid,processed\cnn\beethoven\Lieder_op48_n2_Die_Liebe_Des_Nachsten.npy,219,18.9
beethoven,Lieder_op48_n3_Vom_Tode.mid,processed\cnn\beethoven\Lieder_op48_n3_Vom_Tode.npy,441,38.0
beethoven,Lieder_op48_n4_Die_Ehre_Gottes_Aus_Der_Natur.mid,processed\cnn\beethoven\Lieder_op48_n4_Die_Ehre_Gottes_Aus_Der_Natur.npy,497,42.8
beethoven,Lieder_op48_n5_Gottes_Macht_Und_Vorsehung.mid,processed\cnn\beethoven\Lieder_op48_n5_Gottes_Macht_Und_Vorsehung.npy,128,11.1
beethoven,Lieder_op48_n6_Busslied.mid,processed\cnn\beethoven\Lieder_op48_n6_Busslied.npy,1033,88.9
beethoven,Lieder_op82_n1_Dimmi_Den_Mio_Che_Mi_Ami.mid,processed\cnn\beethoven\Lieder_op82_n1_Dimmi_Den_Mio_Che_Mi_Ami.npy,430,37.1
beethoven,Lieder_op99_Der_Mann_Von_Wort.mid,processed\cnn\beethoven\Lieder_op99_Der_Mann_Von_Wort.npy,463,39.9
beethoven,March_No3.mid,processed\cnn\beethoven\March_No3.npy,2498,214.8
beethoven,Minuetto.mid,processed\cnn\beethoven\Minuetto.npy,209,18.1
beethoven,Op51.mid,processed\cnn\beethoven\Op51.npy,1077,92.7
beethoven,op051_3_Rondos.mid,processed\cnn\beethoven\op051_3_Rondos.npy,4252,365.5
beethoven,op077_Fantaisie.mid,processed\cnn\beethoven\op077_Fantaisie.npy,2019,173.6
beethoven,op089_Polonaise.mid,processed\cnn\beethoven\op089_Polonaise.npy,1323,113.8
beethoven,op119_Douze_Bagatellas.mid,processed\cnn\beethoven\op119_Douze_Bagatellas.npy,3326,286.0
beethoven,op126_Six_Bagatellas.mid,processed\cnn\beethoven\op126_Six_Bagatellas.npy,3633,312.3
beethoven,Op33_No4.mid,processed\cnn\beethoven\Op33_No4.npy,688,59.2
beethoven,Opus045_Three_Grandes_Marches.mid,processed\cnn\beethoven\Opus045_Three_Grandes_Marches.npy,2493,214.4
beethoven,Overture_Corolian_op62.mid,processed\cnn\beethoven\Overture_Corolian_op62.npy,1850,159.1
beethoven,Overture_Creatures_Of_Prometeus_op43.mid,processed\cnn\beethoven\Overture_Creatures_Of_Prometeus_op43.npy,1151,99.0
beethoven,Overture_Egmont.mid,processed\cnn\beethoven\Overture_Egmont.npy,1946,167.4
beethoven,Overture_Fidelio_op72b.mid,processed\cnn\beethoven\Overture_Fidelio_op72b.npy,1460,125.6
beethoven,Overture_Inauguration_of_the_House_op214.mid,processed\cnn\beethoven\Overture_Inauguration_of_the_House_op214.npy,2566,220.6
beethoven,Overture_King_Stephen.mid,processed\cnn\beethoven\Overture_King_Stephen.npy,1770,152.2
beethoven,Overture_Leonore_n2_op72.mid,processed\cnn\beethoven\Overture_Leonore_n2_op72.npy,3139,269.9
beethoven,Overture_Leonore_n3_op72.mid,processed\cnn\beethoven\Overture_Leonore_n3_op72.npy,3279,281.9
beethoven,Overture_Leonore_op138_n1.mid,processed\cnn\beethoven\Overture_Leonore_op138_n1.npy,2324,199.8
beethoven,13.mid,processed\cnn\beethoven\13.npy,2548,219.1
beethoven,137.mid,processed\cnn\beethoven\137.npy,2192,188.5
beethoven,Piano_Concerto_n1_op15_1mov.mid,processed\cnn\beethoven\Piano_Concerto_n1_op15_1mov.npy,3552,305.4
beethoven,Piano_Concerto_n1_op15_2mov.mid,processed\cnn\beethoven\Piano_Concerto_n1_op15_2mov.npy,1929,165.9
beethoven,Piano_Concerto_n1_op15_3mov.mid,processed\cnn\beethoven\Piano_Concerto_n1_op15_3mov.npy,2281,196.1
beethoven,Piano_Concerto_n2_op19_1mov.mid,processed\cnn\beethoven\Piano_Concerto_n2_op19_1mov.npy,3147,270.6
beethoven,Piano_Concerto_n2_op19_2mov.mid,processed\cnn\beethoven\Piano_Concerto_n2_op19_2mov.npy,983,84.6
beethoven,Piano_Concerto_n2_op19_3mov.mid,processed\cnn\beethoven\Piano_Concerto_n2_op19_3mov.npy,1420,122.2
beethoven,Piano_Concerto_n3_op37_1mov.mid,processed\cnn\beethoven\Piano_Concerto_n3_op37_1mov.npy,3673,315.8
beethoven,Piano_Concerto_n3_op37_2mov.mid,processed\cnn\beethoven\Piano_Concerto_n3_op37_2mov.npy,1252,107.7
beethoven,Piano_Concerto_n3_op37_3mov.mid,processed\cnn\beethoven\Piano_Concerto_n3_op37_3mov.npy,1822,156.7
beethoven,Piano_Concerto_n4_op58_1mov.mid,processed\cnn\beethoven\Piano_Concerto_n4_op58_1mov.npy,4183,359.6
beethoven,Piano_Concerto_n4_op58_2mov.mid,processed\cnn\beethoven\Piano_Concerto_n4_op58_2mov.npy,925,79.6
beethoven,Piano_Concerto_n4_op58_3mov.mid,processed\cnn\beethoven\Piano_Concerto_n4_op58_3mov.npy,2211,190.1
beethoven,Piano_Concerto_n5_op73_1mov_Emperor.mid,processed\cnn\beethoven\Piano_Concerto_n5_op73_1mov_Emperor.npy,4903,421.5
beethoven,Piano_Concerto_n5_op73_2-3mov_Emperor.mid,processed\cnn\beethoven\Piano_Concerto_n5_op73_2-3mov_Emperor.npy,4435,381.3
beethoven,Piano_Concerto_No5Mov1.mid,processed\cnn\beethoven\Piano_Concerto_No5Mov1.npy,4509,387.6
beethoven,Piano_Concerto_No5Mov3.mid,processed\cnn\beethoven\Piano_Concerto_No5Mov3.npy,2407,207.0
beethoven,Piano_Romance__No50.mid,processed\cnn\beethoven\Piano_Romance__No50.npy,2094,180.1
beethoven,Piano_Sonata_No_28_in_B_flat_-Hammerklavier-_Op106_2nd_Mov_Scherzo.mid,processed\cnn\beethoven\Piano_Sonata_No_28_in_B_flat_-Hammerklavier-_Op106_2nd_Mov_Scherzo.npy,585,50.4
beethoven,136.mid,processed\cnn\beethoven\136.npy,2627,225.9
beethoven,134.mid,processed\cnn\beethoven\134.npy,1695,145.8
beethoven,Piano_Sonata_No27__3rd_mov.mid,processed\cnn\beethoven\Piano_Sonata_No27__3rd_mov.npy,1659,142.7
beethoven,Piano_Sonata_No27.mid,processed\cnn\beethoven\Piano_Sonata_No27.npy,366,31.6
beethoven,Piano_Sonata_No2_Assai_vivace.mid,processed\cnn\beethoven\Piano_Sonata_No2_Assai_vivace.npy,585,50.4
beethoven,Piano_Sonata_n01.mid,processed\cnn\beethoven\Piano_Sonata_n01.npy,3445,296.2
beethoven,Piano_Sonata_n02.mid,processed\cnn\beethoven\Piano_Sonata_n02.npy,4975,427.7
beethoven,Piano_Sonata_n03.mid,processed\cnn\beethoven\Piano_Sonata_n03.npy,5958,512.1
beethoven,Piano_Sonata_n04.mid,processed\cnn\beethoven\Piano_Sonata_n04.npy,5127,440.7
beethoven,Piano_Sonata_n05.mid,processed\cnn\beethoven\Piano_Sonata_n05.npy,4188,360.0
beethoven,Piano_Sonata_n06.mid,processed\cnn\beethoven\Piano_Sonata_n06.npy,2198,189.0
beethoven,Piano_Sonata_n07.mid,processed\cnn\beethoven\Piano_Sonata_n07.npy,5459,469.3
beethoven,Piano_Sonata_n08_op13_1mov_Pathetique.mid,processed\cnn\beethoven\Piano_Sonata_n08_op13_1mov_Pathetique.npy,1994,171.5
beethoven,Piano_Sonata_n08_op13_2mov_Pathetique.mid,processed\cnn\beethoven\Piano_Sonata_n08_op13_2mov_Pathetique.npy,1163,100.1
beethoven,Piano_Sonata_n08_op13_3mov_Pathetique.mid,processed\cnn\beethoven\Piano_Sonata_n08_op13_3mov_Pathetique.npy,1089,93.7
beethoven,Piano_Sonata_n09.mid,processed\cnn\beethoven\Piano_Sonata_n09.npy,2605,224.0
beethoven,Piano_Sonata_n10_1mov.mid,processed\cnn\beethoven\Piano_Sonata_n10_1mov.npy,1420,122.2
beethoven,Piano_Sonata_n10_2mov.mid,processed\cnn\beethoven\Piano_Sonata_n10_2mov.npy,1268,109.1
beethoven,Piano_Sonata_n10.mid,processed\cnn\beethoven\Piano_Sonata_n10.npy,3569,306.8
beethoven,Piano_Sonata_n11.mid,processed\cnn\beethoven\Piano_Sonata_n11.npy,5559,477.9
beethoven,Piano_Sonata_n12_op26.mid,processed\cnn\beethoven\Piano_Sonata_n12_op26.npy,4045,347.7
beethoven,Piano_Sonata_n13.mid,processed\cnn\beethoven\Piano_Sonata_n13.npy,3196,274.8
beethoven,Piano_Sonata_n14_op27__Moonlight.mid,processed\cnn\beethoven\Piano_Sonata_n14_op27__Moonlight.npy,3392,291.6
beethoven,Piano_Sonata_n14_op27_1mov_Moonlight.mid,processed\cnn\beethoven\Piano_Sonata_n14_op27_1mov_Moonlight.npy,1447,124.5
beethoven,Piano_Sonata_n14_op27_2mov_Moonlight.mid,processed\cnn\beethoven\Piano_Sonata_n14_op27_2mov_Moonlight.npy,496,42.8
beethoven,Piano_Sonata_n14_op27_3mov_Moonlight.mid,processed\cnn\beethoven\Piano_Sonata_n14_op27_3mov_Moonlight.npy,1641,141.1
beethoven,Piano_Sonata_n15_Pastoral.mid,processed\cnn\beethoven\Piano_Sonata_n15_Pastoral.npy,5885,505.9
beethoven,Piano_Sonata_n15_2mov_Pastoral.mid,processed\cnn\beethoven\Piano_Sonata_n15_2mov_Pastoral.npy,1564,134.5
beethoven,Piano_Sonata_n15_3mov_Pastoral.mid,processed\cnn\beethoven\Piano_Sonata_n15_3mov_Pastoral.npy,460,39.7
beethoven,Piano_Sonata_n16.mid,processed\cnn\beethoven\Piano_Sonata_n16.npy,4735,407.0
beethoven,Piano_Sonata_n17_Tempestat.mid,processed\cnn\beethoven\Piano_Sonata_n17_Tempestat.npy,4289,368.7
beethoven,Piano_Sonata_n18_The_Hunt.mid,processed\cnn\beethoven\Piano_Sonata_n18_The_Hunt.npy,3633,312.3
beethoven,Piano_Sonata_n19.mid,processed\cnn\beethoven\Piano_Sonata_n19.npy,1823,156.8
beethoven,Piano_Sonata_n20.mid,processed\cnn\beethoven\Piano_Sonata_n20.npy,1718,147.8
beethoven,Piano_Sonata_n21_1mov_Waldstein.mid,processed\cnn\beethoven\Piano_Sonata_n21_1mov_Waldstein.npy,2473,212.6
beethoven,Piano_Sonata_n21_2mov_Waldstein.mid,processed\cnn\beethoven\Piano_Sonata_n21_2mov_Waldstein.npy,984,84.7
beethoven,Piano_Sonata_n21_3mov_Waldstein.mid,processed\cnn\beethoven\Piano_Sonata_n21_3mov_Waldstein.npy,2315,199.1
beethoven,Piano_Sonata_n22.mid,processed\cnn\beethoven\Piano_Sonata_n22.npy,1974,169.8
beethoven,Piano_Sonata_n23_op57_1mov_Apassionata.mid,processed\cnn\beethoven\Piano_Sonata_n23_op57_1mov_Apassionata.npy,2232,191.9
beethoven,Piano_Sonata_n23_op57_2mov_Apassionata.mid,processed\cnn\beethoven\Piano_Sonata_n23_op57_2mov_Apassionata.npy,1479,127.2
beethoven,Piano_Sonata_n23_op57_3mov_Apassionata.mid,processed\cnn\beethoven\Piano_Sonata_n23_op57_3mov_Apassionata.npy,1858,159.8
beethoven,Piano_Sonata_n24.mid,processed\cnn\beethoven\Piano_Sonata_n24.npy,1745,150.1
beethoven,Piano_Sonata_n25.mid,processed\cnn\beethoven\Piano_Sonata_n25.npy,1662,143.0
beethoven,Piano_sonata_n26_Les_Adieux.mid,processed\cnn\beethoven\Piano_sonata_n26_Les_Adieux.npy,3196,274.8
beethoven,Piano_Sonata_n27.mid,processed\cnn\beethoven\Piano_Sonata_n27.npy,2865,246.3
beethoven,Piano_Sonata_n28.mid,processed\cnn\beethoven\Piano_Sonata_n28.npy,3811,327.6
beethoven,Piano_Sonata_n29_Op106_Hammerklavier.mid,processed\cnn\beethoven\Piano_Sonata_n29_Op106_Hammerklavier.npy,9999,859.4
beethoven,Piano_Sonata_n30.mid,processed\cnn\beethoven\Piano_Sonata_n30.npy,3675,315.9
beethoven,Piano_Sonata_n31_op110.mid,processed\cnn\beethoven\Piano_Sonata_n31_op110.npy,4606,396.0
beethoven,Piano_sonata_n32_op111.mid,processed\cnn\beethoven\Piano_sonata_n32_op111.npy,5041,433.3
beethoven,Piano_Sonatina_in_G_Op79.mid,processed\cnn\beethoven\Piano_Sonatina_in_G_Op79.npy,2501,215.1
beethoven,Piano_Sonatina_No2_Op_49.mid,processed\cnn\beethoven\Piano_Sonatina_No2_Op_49.npy,1082,93.1
beethoven,Preludes_2_Through_Major_keys_39.mid,processed\cnn\beethoven\Preludes_2_Through_Major_keys_39.npy,2458,211.4
beethoven,Rage_over_a_lost_pennny.mid,processed\cnn\beethoven\Rage_over_a_lost_pennny.npy,1608,138.3
beethoven,Romance_piano.mid,processed\cnn\beethoven\Romance_piano.npy,2091,179.8
beethoven,Rondo_in_B_flat.mid,processed\cnn\beethoven\Rondo_in_B_flat.npy,1351,116.2
beethoven,Rondo_Opus51_No1.mid,processed\cnn\beethoven\Rondo_Opus51_No1.npy,914,78.7
beethoven,Rondo_Opus51_No2.mid,processed\cnn\beethoven\Rondo_Opus51_No2.npy,1320,113.6
beethoven,Sechs_Variationen.mid,processed\cnn\beethoven\Sechs_Variationen.npy,1089,93.7
beethoven,Seven_Inversions_of_God_Save_the_King.mid,processed\cnn\beethoven\Seven_Inversions_of_God_Save_the_King.npy,1793,154.2
beethoven,Sieben_Bagatellen_C_Major_Opus33_No2.mid,processed\cnn\beethoven\Sieben_Bagatellen_C_Major_Opus33_No2.npy,808,69.6
beethoven,Sieben_Bagatellen_in_A_Major_Opus33_No4.mid,processed\cnn\beethoven\Sieben_Bagatellen_in_A_Major_Opus33_No4.npy,388,33.5
beethoven,Sieben_Bagatellen_in_C_Major_Opus33_No5.mid,processed\cnn\beethoven\Sieben_Bagatellen_in_C_Major_Opus33_No5.npy,572,49.3
beethoven,Sieben_Bagatellen_in_D_Major_Opus33_No6.mid,processed\cnn\beethoven\Sieben_Bagatellen_in_D_Major_Opus33_No6.npy,536,46.2
beethoven,Sieben_Bagatellen_in_E_flat_Major_Opus33_No1.mid,processed\cnn\beethoven\Sieben_Bagatellen_in_E_flat_Major_Opus33_No1.npy,819,70.5
