composer,filename,source_filename,shift,is_augmented
beethoven,Piano_Sonata_No_28_in_B_flat_-Hammerklavier-_Op106_2nd_Mov_Scherzo.mid,Piano_Sonata_No_28_in_B_flat_-Hammerklavier-_Op106_2nd_Mov_Scherzo.mid,0,False
beethoven,op051_3_Rondos.mid,op051_3_Rondos.mid,0,False
mozart,K608_Fantasia_for_Mechanical_Organ.mid,K608_Fantasia_for_Mechanical_Organ.mid,0,False
mozart,Early_Pieces_n17_Siciliano.mid,Early_Pieces_n17_Siciliano.mid,0,False
chopin,Etude_op25_n06.mid,Etude_op25_n06.mid,0,False
bach,029900b_.mid,029900b_.mid,0,False
beethoven,Violin_Concerto_op61_1mov.mid,Violin_Concerto_op61_1mov.mid,0,False
chopin,Nocturne_op37_n2.mid,Nocturne_op37_n2.mid,0,False
bach,Bwv1043_Two_Violins_Concerto_n3_2mov.mid,Bwv1043_Two_Violins_Concerto_n3_2mov.mid,0,False
bach,Bwv0566_Prelude_and_Fugue.mid,Bwv0566_Prelude_and_Fugue.mid,0,False
bach,033300b_.mid,033300b_.mid,0,False
beethoven,83.mid,83.mid,0,False
bach,035800b_.mid,035800b_.mid,0,False
bach,Wtcii17b.mid,Wtcii17b.mid,0,False
chopin,Prelude_n20_op28_Funeral_March.mid,Prelude_n20_op28_Funeral_March.mid,0,False
bach,040900bv.mid,040900bv.mid,0,False
chopin,Prelude_n14_op28_Fear.mid,Prelude_n14_op28_Fear.mid,0,False
mozart,Symphony_n22_K162_3mov.mid,Symphony_n22_K162_3mov.mid,0,False
chopin,Ecossaise_No2_in_G.mid,Ecossaise_No2_in_G.mid,0,False
bach,Wtcii16b.mid,Wtcii16b.mid,0,False
mozart,K626_Requiem_08_offertorio_domine_jesu.mid,K626_Requiem_08_offertorio_domine_jesu.mid,0,False
bach,018007b_.mid,018007b_.mid,0,False
bach,Bwv0906_Fantasia_and_Fugue.mid,Bwv0906_Fantasia_and_Fugue.mid,0,False
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No17.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No17.mid,0,False
beethoven,Andante_in_F_Major.mid,Andante_in_F_Major.mid,0,False
bach,013702b_.mid,013702b_.mid,0,False
bach,Bwv1067_Orchestral_Suite_n2_4mov.mid,Bwv1067_Orchestral_Suite_n2_4mov.mid,0,False
bach,Bwv0185.mid,Bwv0185.mid,0,False
bach,024864b6.mid,024864b6.mid,0,False
bach,WT1_X2A.mid,WT1_X2A.mid,0,False
bach,Piano_version_of_Bachs_two_part_inventions_No9.mid,Piano_version_of_Bachs_two_part_inventions_No9.mid,0,False
bach,024528b_.mid,024528b_.mid,0,False
bach,024514b_.mid,024514b_.mid,0,False
bach,19_Sanctus.mid,19_Sanctus.mid,0,False
chopin,Ballade_No2_in_F_Major.mid,Ballade_No2_in_F_Major.mid,0,False
bach,028100b_.mid,028100b_.mid,0,False
chopin,Nocturne_op09_n3.mid,Nocturne_op09_n3.mid,0,False
bach,WT1_X5B.mid,WT1_X5B.mid,0,False
mozart,Early_Pieces_n19_Giga.mid,Early_Pieces_n19_Giga.mid,0,False
bach,Bwv0914_Toccata.mid,Bwv0914_Toccata.mid,0,False
beethoven,Symphony_op68_n6_2mov_Pastorale.mid,Symphony_op68_n6_2mov_Pastorale.mid,0,False
bach,Variation_02.mid,Variation_02.mid,0,False
chopin,Sonata_No3_1st_Mov_Allegro.mid,Sonata_No3_1st_Mov_Allegro.mid,0,False
bach,038300b_.mid,038300b_.mid,0,False
mozart,Early_Pieces_n1_Andante.mid,Early_Pieces_n1_Andante.mid,0,False
bach,Bwv0177.mid,Bwv0177.mid,0,False
bach,024432b_.mid,024432b_.mid,0,False
bach,01_Menuet.mid,01_Menuet.mid,0,False
mozart,Symphony_n34_K338_1mov.mid,Symphony_n34_K338_1mov.mid,0,False
bach,028800b_.mid,028800b_.mid,0,False
bach,016106b_.mid,016106b_.mid,0,False
bach,011704v2.mid,011704v2.mid,0,False
mozart,K573_9_Variations_for_Piano_Uber_Duport.mid,K573_9_Variations_for_Piano_Uber_Duport.mid,0,False
bach,Bwv0565_Toccata_and_Fugue_In_Dm_A.mid,Bwv0565_Toccata_and_Fugue_In_Dm_A.mid,0,False
bach,029300b_.mid,029300b_.mid,0,False
beethoven,Piano_Concerto_n5_op73_2-3mov_Emperor.mid,Piano_Concerto_n5_op73_2-3mov_Emperor.mid,0,False
bach,Bwv1068_Orchestral_Suite_n3_4mov.mid,Bwv1068_Orchestral_Suite_n3_4mov.mid,0,False
mozart,K626_Requiem_04_Dies_Irae.mid,K626_Requiem_04_Dies_Irae.mid,0,False
beethoven,Overture_Leonore_n2_op72.mid,Overture_Leonore_n2_op72.mid,0,False
bach,029400b_.mid,029400b_.mid,0,False
bach,030400b_.mid,030400b_.mid,0,False
mozart,K317_Coronation_Mass_6mov.mid,K317_Coronation_Mass_6mov.mid,0,False
bach,041200b_.mid,041200b_.mid,0,False
bach,Bwv1068_Orchestral_Suite_n3_3mov.mid,Bwv1068_Orchestral_Suite_n3_3mov.mid,0,False
mozart,K136_Divertimento_2mov.mid,K136_Divertimento_2mov.mid,0,False
bach,Variation_06.mid,Variation_06.mid,0,False
mozart,Piano_Sonata_n03_K281.mid,Piano_Sonata_n03_K281.mid,0,False
bach,Variation_10.mid,Variation_10.mid,0,False
bach,038900b_.mid,038900b_.mid,0,False
bach,007011ch.mid,007011ch.mid,0,False
mozart,Early_Pieces_n7_Country_dance.mid,Early_Pieces_n7_Country_dance.mid,0,False
beethoven,Anh08Nb1_Gavotte_4_hands.mid,Anh08Nb1_Gavotte_4_hands.mid,0,False
beethoven,Bagatella_op33_n6.mid,Bagatella_op33_n6.mid,0,False
mozart,K317_Coronation_Mass_4mov.mid,K317_Coronation_Mass_4mov.mid,0,False
bach,Bwv0912_Toccata.mid,Bwv0912_Toccata.mid,0,False
bach,010602b_.mid,010602b_.mid,0,False
bach,Bwv1051_Brandenburg_Concert_n6_2mov.mid,Bwv1051_Brandenburg_Concert_n6_2mov.mid,0,False
bach,017705b_.mid,017705b_.mid,0,False
bach,23_Donna_Nobis_Pacem.mid,23_Donna_Nobis_Pacem.mid,0,False
bach,Bwv1054_Harpsichord_Concerto_n3_3mov.mid,Bwv1054_Harpsichord_Concerto_n3_3mov.mid,0,False
bach,051000b_.mid,051000b_.mid,0,False
bach,005206b_.mid,005206b_.mid,0,False
beethoven,Piano_Sonata_n25.mid,Piano_Sonata_n25.mid,0,False
beethoven,Violin_Concerto_op61_2-3movs.mid,Violin_Concerto_op61_2-3movs.mid,0,False
bach,037800b_.mid,037800b_.mid,0,False
bach,Musical_Offering_n1_Ricercare_a_3.mid,Musical_Offering_n1_Ricercare_a_3.mid,0,False
bach,Bwv1052_Harpsichord_Concerto_n1_2mov.mid,Bwv1052_Harpsichord_Concerto_n1_2mov.mid,0,False
bach,028000b_.mid,028000b_.mid,0,False
bach,024503b_.mid,024503b_.mid,0,False
bach,036100b_.mid,036100b_.mid,0,False
mozart,Piano_Concerto_n26_K537_3mov_Coronation.mid,Piano_Concerto_n26_K537_3mov_Coronation.mid,0,False
mozart,Symphony_n39_K543_4mov_shiftm1.mid,Symphony_n39_K543_4mov.mid,-1,True
mozart,Symphony_n39_K543_4mov_shiftp1.mid,Symphony_n39_K543_4mov.mid,1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No6_shiftm2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No6.mid,-2,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No6_shiftm1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No6.mid,-1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No6_shiftp1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No6.mid,1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No6_shiftp2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No6.mid,2,True
chopin,Waltz_in_Ab_Opposth_Brown21_shiftm2.mid,Waltz_in_Ab_Opposth_Brown21.mid,-2,True
chopin,Waltz_in_Ab_Opposth_Brown21_shiftm1.mid,Waltz_in_Ab_Opposth_Brown21.mid,-1,True
chopin,Waltz_in_Ab_Opposth_Brown21_shiftp1.mid,Waltz_in_Ab_Opposth_Brown21.mid,1,True
chopin,Waltz_in_Ab_Opposth_Brown21_shiftp2.mid,Waltz_in_Ab_Opposth_Brown21.mid,2,True
chopin,Etude_op10_n02_shiftm2.mid,Etude_op10_n02.mid,-2,True
chopin,Etude_op10_n02_shiftm1.mid,Etude_op10_n02.mid,-1,True
chopin,Etude_op10_n02_shiftp1.mid,Etude_op10_n02.mid,1,True
chopin,Etude_op10_n02_shiftp2.mid,Etude_op10_n02.mid,2,True
beethoven,Sieben_Bagatellen_in_F_Major_Opus33_No3_shiftm1.mid,Sieben_Bagatellen_in_F_Major_Opus33_No3.mid,-1,True
beethoven,Sieben_Bagatellen_in_F_Major_Opus33_No3_shiftp1.mid,Sieben_Bagatellen_in_F_Major_Opus33_No3.mid,1,True
beethoven,Sonatina_Fa_maj_woo_shiftm1.mid,Sonatina_Fa_maj_woo.mid,-1,True
beethoven,Sonatina_Fa_maj_woo_shiftp1.mid,Sonatina_Fa_maj_woo.mid,1,True
chopin,Waltz_op64_n1_shiftm2.mid,Waltz_op64_n1.mid,-2,True
chopin,Waltz_op64_n1_shiftm1.mid,Waltz_op64_n1.mid,-1,True
chopin,Waltz_op64_n1_shiftp1.mid,Waltz_op64_n1.mid,1,True
chopin,Waltz_op64_n1_shiftp2.mid,Waltz_op64_n1.mid,2,True
beethoven,Minuetto_shiftm1.mid,Minuetto.mid,-1,True
beethoven,Minuetto_shiftp1.mid,Minuetto.mid,1,True
mozart,K617_Adagio_shiftm1.mid,K617_Adagio.mid,-1,True
mozart,K617_Adagio_shiftp1.mid,K617_Adagio.mid,1,True
mozart,Symphony_n31_K297_1mov_Paris_shiftm1.mid,Symphony_n31_K297_1mov_Paris.mid,-1,True
mozart,Symphony_n31_K297_1mov_Paris_shiftp1.mid,Symphony_n31_K297_1mov_Paris.mid,1,True
chopin,Prelude_n02_op28_Presentiment_of_Death_shiftm2.mid,Prelude_n02_op28_Presentiment_of_Death.mid,-2,True
chopin,Prelude_n02_op28_Presentiment_of_Death_shiftm1.mid,Prelude_n02_op28_Presentiment_of_Death.mid,-1,True
chopin,Prelude_n02_op28_Presentiment_of_Death_shiftp1.mid,Prelude_n02_op28_Presentiment_of_Death.mid,1,True
chopin,Prelude_n02_op28_Presentiment_of_Death_shiftp2.mid,Prelude_n02_op28_Presentiment_of_Death.mid,2,True
beethoven,String_Quartet_n2_op18_n2_2mov_shiftm1.mid,String_Quartet_n2_op18_n2_2mov.mid,-1,True
beethoven,String_Quartet_n2_op18_n2_2mov_shiftp1.mid,String_Quartet_n2_op18_n2_2mov.mid,1,True
beethoven,op089_Polonaise_shiftm1.mid,op089_Polonaise.mid,-1,True
beethoven,op089_Polonaise_shiftp1.mid,op089_Polonaise.mid,1,True
mozart,K117_Offertorio_Jubilate_Deo_shiftm1.mid,K117_Offertorio_Jubilate_Deo.mid,-1,True
mozart,K117_Offertorio_Jubilate_Deo_shiftp1.mid,K117_Offertorio_Jubilate_Deo.mid,1,True
beethoven,Sechs_Variationen_shiftm1.mid,Sechs_Variationen.mid,-1,True
beethoven,Sechs_Variationen_shiftp1.mid,Sechs_Variationen.mid,1,True
mozart,K626_Requiem_10_Sanctus_shiftm1.mid,K626_Requiem_10_Sanctus.mid,-1,True
mozart,K626_Requiem_10_Sanctus_shiftp1.mid,K626_Requiem_10_Sanctus.mid,1,True
mozart,K626_Requiem_03_tuba_mirum_shiftm1.mid,K626_Requiem_03_tuba_mirum.mid,-1,True
mozart,K626_Requiem_03_tuba_mirum_shiftp1.mid,K626_Requiem_03_tuba_mirum.mid,1,True
mozart,K280_Piano_sonata_n02_2mov_shiftm1.mid,K280_Piano_sonata_n02_2mov.mid,-1,True
mozart,K280_Piano_sonata_n02_2mov_shiftp1.mid,K280_Piano_sonata_n02_2mov.mid,1,True
mozart,K317_Coronation_Mass_3mov_shiftm1.mid,K317_Coronation_Mass_3mov.mid,-1,True
mozart,K317_Coronation_Mass_3mov_shiftp1.mid,K317_Coronation_Mass_3mov.mid,1,True
beethoven,Bagatella_op33_n2_shiftm1.mid,Bagatella_op33_n2.mid,-1,True
beethoven,Bagatella_op33_n2_shiftp1.mid,Bagatella_op33_n2.mid,1,True
beethoven,String_Quartet_n1_op18_3mov_shiftm1.mid,String_Quartet_n1_op18_3mov.mid,-1,True
beethoven,String_Quartet_n1_op18_3mov_shiftp1.mid,String_Quartet_n1_op18_3mov.mid,1,True
mozart,K393_Solfeggi_n3_shiftm1.mid,K393_Solfeggi_n3.mid,-1,True
mozart,K393_Solfeggi_n3_shiftp1.mid,K393_Solfeggi_n3.mid,1,True
beethoven,Sonata_No14_Op_27_Sonata_Quasi_Una_Fantasia_shiftm1.mid,Sonata_No14_Op_27_Sonata_Quasi_Una_Fantasia.mid,-1,True
beethoven,Sonata_No14_Op_27_Sonata_Quasi_Una_Fantasia_shiftp1.mid,Sonata_No14_Op_27_Sonata_Quasi_Una_Fantasia.mid,1,True
mozart,Piano_Concerto_n7_for_3_Pianos_K242_1mov_Lodron_shiftm1.mid,Piano_Concerto_n7_for_3_Pianos_K242_1mov_Lodron.mid,-1,True
mozart,Piano_Concerto_n7_for_3_Pianos_K242_1mov_Lodron_shiftp1.mid,Piano_Concerto_n7_for_3_Pianos_K242_1mov_Lodron.mid,1,True
beethoven,Piano_Sonata_n14_op27_3mov_Moonlight_shiftm1.mid,Piano_Sonata_n14_op27_3mov_Moonlight.mid,-1,True
beethoven,Piano_Sonata_n14_op27_3mov_Moonlight_shiftp1.mid,Piano_Sonata_n14_op27_3mov_Moonlight.mid,1,True
beethoven,Sonata_No_17_in_D_minor_op_31_No_2__Tempest_shiftm1.mid,Sonata_No_17_in_D_minor_op_31_No_2__Tempest.mid,-1,True
beethoven,Sonata_No_17_in_D_minor_op_31_No_2__Tempest_shiftp1.mid,Sonata_No_17_in_D_minor_op_31_No_2__Tempest.mid,1,True
beethoven,Piano_Sonata_n21_2mov_Waldstein_shiftm1.mid,Piano_Sonata_n21_2mov_Waldstein.mid,-1,True
beethoven,Piano_Sonata_n21_2mov_Waldstein_shiftp1.mid,Piano_Sonata_n21_2mov_Waldstein.mid,1,True
beethoven,Sonata_Opus111_C_minor_No2_shiftm1.mid,Sonata_Opus111_C_minor_No2.mid,-1,True
beethoven,Sonata_Opus111_C_minor_No2_shiftp1.mid,Sonata_Opus111_C_minor_No2.mid,1,True
beethoven,Symphony_op68_n6_Pastorale_shiftm1.mid,Symphony_op68_n6_Pastorale.mid,-1,True
beethoven,Symphony_op68_n6_Pastorale_shiftp1.mid,Symphony_op68_n6_Pastorale.mid,1,True
mozart,Fantasia_in_C_K475_shiftm1.mid,Fantasia_in_C_K475.mid,-1,True
mozart,Fantasia_in_C_K475_shiftp1.mid,Fantasia_in_C_K475.mid,1,True
beethoven,Piano_Concerto_n3_op37_3mov_shiftm1.mid,Piano_Concerto_n3_op37_3mov.mid,-1,True
beethoven,Piano_Concerto_n3_op37_3mov_shiftp1.mid,Piano_Concerto_n3_op37_3mov.mid,1,True
mozart,K136_Divertimento_3mov_shiftm1.mid,K136_Divertimento_3mov.mid,-1,True
mozart,K136_Divertimento_3mov_shiftp1.mid,K136_Divertimento_3mov.mid,1,True
beethoven,Symphony_n4_4mov_shiftm1.mid,Symphony_n4_4mov.mid,-1,True
beethoven,Symphony_n4_4mov_shiftp1.mid,Symphony_n4_4mov.mid,1,True
mozart,K457_Piano_Sonata_n14_shiftm1.mid,K457_Piano_Sonata_n14.mid,-1,True
mozart,K457_Piano_Sonata_n14_shiftp1.mid,K457_Piano_Sonata_n14.mid,1,True
chopin,Prelude_n16_op28_Hades_shiftm2.mid,Prelude_n16_op28_Hades.mid,-2,True
chopin,Prelude_n16_op28_Hades_shiftm1.mid,Prelude_n16_op28_Hades.mid,-1,True
chopin,Prelude_n16_op28_Hades_shiftp1.mid,Prelude_n16_op28_Hades.mid,1,True
chopin,Prelude_n16_op28_Hades_shiftp2.mid,Prelude_n16_op28_Hades.mid,2,True
beethoven,Romance_piano_shiftm1.mid,Romance_piano.mid,-1,True
beethoven,Romance_piano_shiftp1.mid,Romance_piano.mid,1,True
beethoven,String_Quartet_n1_op18_4mov_shiftm1.mid,String_Quartet_n1_op18_4mov.mid,-1,True
beethoven,String_Quartet_n1_op18_4mov_shiftp1.mid,String_Quartet_n1_op18_4mov.mid,1,True
beethoven,Piano_Sonata_n10_1mov_shiftm1.mid,Piano_Sonata_n10_1mov.mid,-1,True
beethoven,Piano_Sonata_n10_1mov_shiftp1.mid,Piano_Sonata_n10_1mov.mid,1,True
mozart,K618_Ave_Verum_Corpus_shiftm1.mid,K618_Ave_Verum_Corpus.mid,-1,True
mozart,K618_Ave_Verum_Corpus_shiftp1.mid,K618_Ave_Verum_Corpus.mid,1,True
mozart,Viennese_Sonatinas_K439b_n2_4mov_shiftm1.mid,Viennese_Sonatinas_K439b_n2_4mov.mid,-1,True
mozart,Viennese_Sonatinas_K439b_n2_4mov_shiftp1.mid,Viennese_Sonatinas_K439b_n2_4mov.mid,1,True
beethoven,String_Quartet_n16_op135_4mov_shiftm1.mid,String_Quartet_n16_op135_4mov.mid,-1,True
beethoven,String_Quartet_n16_op135_4mov_shiftp1.mid,String_Quartet_n16_op135_4mov.mid,1,True
chopin,Mazurka_op67_n3_Drchew_shiftm2.mid,Mazurka_op67_n3_Drchew.mid,-2,True
chopin,Mazurka_op67_n3_Drchew_shiftm1.mid,Mazurka_op67_n3_Drchew.mid,-1,True
chopin,Mazurka_op67_n3_Drchew_shiftp1.mid,Mazurka_op67_n3_Drchew.mid,1,True
chopin,Mazurka_op67_n3_Drchew_shiftp2.mid,Mazurka_op67_n3_Drchew.mid,2,True
beethoven,Lieder_op48_n2_Die_Liebe_Des_Nachsten_shiftm1.mid,Lieder_op48_n2_Die_Liebe_Des_Nachsten.mid,-1,True
beethoven,Lieder_op48_n2_Die_Liebe_Des_Nachsten_shiftp1.mid,Lieder_op48_n2_Die_Liebe_Des_Nachsten.mid,1,True
beethoven,Piano_Sonata_n15_3mov_Pastoral_shiftm1.mid,Piano_Sonata_n15_3mov_Pastoral.mid,-1,True
beethoven,Piano_Sonata_n15_3mov_Pastoral_shiftp1.mid,Piano_Sonata_n15_3mov_Pastoral.mid,1,True
mozart,Viennese_Sonatinas_K439b_n2_2mov_shiftm1.mid,Viennese_Sonatinas_K439b_n2_2mov.mid,-1,True
mozart,Viennese_Sonatinas_K439b_n2_2mov_shiftp1.mid,Viennese_Sonatinas_K439b_n2_2mov.mid,1,True
beethoven,Sonata_Opus81a_-Les_Adieux-_E_flat_No2__3_shiftm1.mid,Sonata_Opus81a_-Les_Adieux-_E_flat_No2__3.mid,-1,True
beethoven,Sonata_Opus81a_-Les_Adieux-_E_flat_No2__3_shiftp1.mid,Sonata_Opus81a_-Les_Adieux-_E_flat_No2__3.mid,1,True
chopin,Nocturne_op33_n4_shiftm2.mid,Nocturne_op33_n4.mid,-2,True
chopin,Nocturne_op33_n4_shiftm1.mid,Nocturne_op33_n4.mid,-1,True
chopin,Nocturne_op33_n4_shiftp1.mid,Nocturne_op33_n4.mid,1,True
chopin,Nocturne_op33_n4_shiftp2.mid,Nocturne_op33_n4.mid,2,True
chopin,Mazurka_op33_n2_Drchew_shiftm2.mid,Mazurka_op33_n2_Drchew.mid,-2,True
chopin,Mazurka_op33_n2_Drchew_shiftm1.mid,Mazurka_op33_n2_Drchew.mid,-1,True
chopin,Mazurka_op33_n2_Drchew_shiftp1.mid,Mazurka_op33_n2_Drchew.mid,1,True
chopin,Mazurka_op33_n2_Drchew_shiftp2.mid,Mazurka_op33_n2_Drchew.mid,2,True
beethoven,Piano_Sonata_n15_2mov_Pastoral_shiftm1.mid,Piano_Sonata_n15_2mov_Pastoral.mid,-1,True
beethoven,Piano_Sonata_n15_2mov_Pastoral_shiftp1.mid,Piano_Sonata_n15_2mov_Pastoral.mid,1,True
mozart,Symphony_n30_K202_3mov_shiftm1.mid,Symphony_n30_K202_3mov.mid,-1,True
mozart,Symphony_n30_K202_3mov_shiftp1.mid,Symphony_n30_K202_3mov.mid,1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No8_shiftm2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No8.mid,-2,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No8_shiftm1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No8.mid,-1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No8_shiftp1.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No8.mid,1,True
chopin,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No8_shiftp2.mid,19_Polish_Songs_for_Solo_Voice_and_Piano_accomplements_No8.mid,2,True
beethoven,Piano_Sonata_n21_3mov_Waldstein_shiftm1.mid,Piano_Sonata_n21_3mov_Waldstein.mid,-1,True
beethoven,Piano_Sonata_n21_3mov_Waldstein_shiftp1.mid,Piano_Sonata_n21_3mov_Waldstein.mid,1,True
chopin,Etude_op25_n09_shiftm2.mid,Etude_op25_n09.mid,-2,True
chopin,Etude_op25_n09_shiftm1.mid,Etude_op25_n09.mid,-1,True
chopin,Etude_op25_n09_shiftp1.mid,Etude_op25_n09.mid,1,True
chopin,Etude_op25_n09_shiftp2.mid,Etude_op25_n09.mid,2,True
beethoven,Symphony_op125_n9_2mov_Choral_shiftm1.mid,Symphony_op125_n9_2mov_Choral.mid,-1,True
beethoven,Symphony_op125_n9_2mov_Choral_shiftp1.mid,Symphony_op125_n9_2mov_Choral.mid,1,True
mozart,K626_Requiem_06_confutatis_shiftm1.mid,K626_Requiem_06_confutatis.mid,-1,True
mozart,K626_Requiem_06_confutatis_shiftp1.mid,K626_Requiem_06_confutatis.mid,1,True
mozart,Sonatina_n21_3mov_shiftm1.mid,Sonatina_n21_3mov.mid,-1,True
mozart,Sonatina_n21_3mov_shiftp1.mid,Sonatina_n21_3mov.mid,1,True
mozart,K191_Bassoon_Concerto_1mov_shiftm1.mid,K191_Bassoon_Concerto_1mov.mid,-1,True
mozart,K191_Bassoon_Concerto_1mov_shiftp1.mid,K191_Bassoon_Concerto_1mov.mid,1,True
mozart,Piano_Concerto_n21_K467_2mov_Elvira_Madigan_shiftm1.mid,Piano_Concerto_n21_K467_2mov_Elvira_Madigan.mid,-1,True
mozart,Piano_Concerto_n21_K467_2mov_Elvira_Madigan_shiftp1.mid,Piano_Concerto_n21_K467_2mov_Elvira_Madigan.mid,1,True
mozart,Piano_Sonata_n16_K545_shiftm1.mid,Piano_Sonata_n16_K545.mid,-1,True
mozart,Piano_Sonata_n16_K545_shiftp1.mid,Piano_Sonata_n16_K545.mid,1,True
beethoven,Sonata_op78_1st_mov_shiftm1.mid,Sonata_op78_1st_mov.mid,-1,True
beethoven,Sonata_op78_1st_mov_shiftp1.mid,Sonata_op78_1st_mov.mid,1,True
mozart,K19d_Piano_Sonata_Duet_shiftm1.mid,K19d_Piano_Sonata_Duet.mid,-1,True
mozart,K19d_Piano_Sonata_Duet_shiftp1.mid,K19d_Piano_Sonata_Duet.mid,1,True
chopin,Prelude_n13_op28_Loss_shiftm2.mid,Prelude_n13_op28_Loss.mid,-2,True
chopin,Prelude_n13_op28_Loss_shiftm1.mid,Prelude_n13_op28_Loss.mid,-1,True
chopin,Prelude_n13_op28_Loss_shiftp1.mid,Prelude_n13_op28_Loss.mid,1,True
chopin,Prelude_n13_op28_Loss_shiftp2.mid,Prelude_n13_op28_Loss.mid,2,True
beethoven,Piano_Sonata_n23_op57_1mov_Apassionata_shiftm1.mid,Piano_Sonata_n23_op57_1mov_Apassionata.mid,-1,True
beethoven,Piano_Sonata_n23_op57_1mov_Apassionata_shiftp1.mid,Piano_Sonata_n23_op57_1mov_Apassionata.mid,1,True
mozart,K317_Coronation_Mass_1mov_shiftm1.mid,K317_Coronation_Mass_1mov.mid,-1,True
mozart,K317_Coronation_Mass_1mov_shiftp1.mid,K317_Coronation_Mass_1mov.mid,1,True
mozart,Symphony_n28_K200_4mov_shiftm1.mid,Symphony_n28_K200_4mov.mid,-1,True
mozart,Symphony_n28_K200_4mov_shiftp1.mid,Symphony_n28_K200_4mov.mid,1,True
beethoven,String_Quartet_n16_op135_2mov_shiftm1.mid,String_Quartet_n16_op135_2mov.mid,-1,True
beethoven,String_Quartet_n16_op135_2mov_shiftp1.mid,String_Quartet_n16_op135_2mov.mid,1,True
mozart,Piano_Concerto_n26_K537_2mov_Coronation_shiftm1.mid,Piano_Concerto_n26_K537_2mov_Coronation.mid,-1,True
mozart,Piano_Concerto_n26_K537_2mov_Coronation_shiftp1.mid,Piano_Concerto_n26_K537_2mov_Coronation.mid,1,True
mozart,Sonatina_n3_3mov_shiftm1.mid,Sonatina_n3_3mov.mid,-1,True
mozart,Sonatina_n3_3mov_shiftp1.mid,Sonatina_n3_3mov.mid,1,True
mozart,Piano_Sonata_n02_K280_shiftm1.mid,Piano_Sonata_n02_K280.mid,-1,True
mozart,Piano_Sonata_n02_K280_shiftp1.mid,Piano_Sonata_n02_K280.mid,1,True
mozart,K281_Piano_Sonata_n03_1mov_shiftm1.mid,K281_Piano_Sonata_n03_1mov.mid,-1,True
mozart,K281_Piano_Sonata_n03_1mov_shiftp1.mid,K281_Piano_Sonata_n03_1mov.mid,1,True
mozart,K393_Solfeggi_n4_shiftm1.mid,K393_Solfeggi_n4.mid,-1,True
mozart,K393_Solfeggi_n4_shiftp1.mid,K393_Solfeggi_n4.mid,1,True
mozart,Piano_Sonata_n10_K330_shiftm1.mid,Piano_Sonata_n10_K330.mid,-1,True
mozart,Piano_Sonata_n10_K330_shiftp1.mid,Piano_Sonata_n10_K330.mid,1,True
mozart,Symphony_n25_K183_2mov_shiftm1.mid,Symphony_n25_K183_2mov.mid,-1,True
mozart,Symphony_n25_K183_2mov_shiftp1.mid,Symphony_n25_K183_2mov.mid,1,True
beethoven,Lieder_op48_n1_Bitten_shiftm1.mid,Lieder_op48_n1_Bitten.mid,-1,True
beethoven,Lieder_op48_n1_Bitten_shiftp1.mid,Lieder_op48_n1_Bitten.mid,1,True
mozart,K393_Solfeggi_n5_shiftm1.mid,K393_Solfeggi_n5.mid,-1,True
mozart,K393_Solfeggi_n5_shiftp1.mid,K393_Solfeggi_n5.mid,1,True
beethoven,Symphony_n3_4mov_Eroica_shiftm1.mid,Symphony_n3_4mov_Eroica.mid,-1,True
beethoven,Symphony_n3_4mov_Eroica_shiftp1.mid,Symphony_n3_4mov_Eroica.mid,1,True
mozart,K335_Laudate_Dominus_shiftm1.mid,K335_Laudate_Dominus.mid,-1,True
mozart,K335_Laudate_Dominus_shiftp1.mid,K335_Laudate_Dominus.mid,1,True
mozart,Symphony_n35_K385_4mov_Haffner_shiftm1.mid,Symphony_n35_K385_4mov_Haffner.mid,-1,True
mozart,Symphony_n35_K385_4mov_Haffner_shiftp1.mid,Symphony_n35_K385_4mov_Haffner.mid,1,True
mozart,K594_Adagio__Allegro_for_Mechanical_Organ_shiftm1.mid,K594_Adagio__Allegro_for_Mechanical_Organ.mid,-1,True
mozart,K594_Adagio__Allegro_for_Mechanical_Organ_shiftp1.mid,K594_Adagio__Allegro_for_Mechanical_Organ.mid,1,True
beethoven,Op33_No4_shiftm1.mid,Op33_No4.mid,-1,True
beethoven,Op33_No4_shiftp1.mid,Op33_No4.mid,1,True
